--------- beginning of system
01-01 12:11:52.883   302   302 I vold    : Vold 3.0 (the awakening) firing up
01-01 12:11:52.883   302   302 V vold    : Detected support for: exfat ext4 f2fs ntfs vfat
01-01 12:11:52.954   302   310 D vold    : e4crypt_init_user0
01-01 12:11:52.954   302   310 D vold    : e4crypt_prepare_user_storage for volume null, user 0, serial 0, flags 1
01-01 12:11:52.954   302   310 D vold    : Preparing: /data/system/users/0
01-01 12:11:52.957   302   310 D vold    : Preparing: /data/misc/profiles/cur/0
01-01 12:11:52.957   302   310 D vold    : Preparing: /data/misc/profiles/cur/0/foreign-dex
01-01 12:11:52.958   302   310 D vold    : Preparing: /data/system_de/0
01-01 12:11:52.958   302   310 D vold    : Preparing: /data/misc_de/0
01-01 12:11:52.959   302   310 D vold    : Preparing: /data/user_de/0
01-01 12:11:52.959   302   310 D vold    : e4crypt_unlock_user_key 0 serial=0 token_present=0
02-03 16:33:56.858  1497  1497 I InstallerConnection: connecting...
02-03 16:34:14.092  1497  1545 W VoiceInteractionManagerService: no available voice recognition services found for user 0
02-03 16:34:14.093  1497  1545 I BrokerableCMSystemService: Connecting to implementation
02-03 16:34:14.093  1497  1545 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.bindService:1421 org.cyanogenmod.platform.internal.BrokerableCMSystemService.tryConnecting:199 org.cyanogenmod.platform.internal.WeatherManagerServiceBroker.onUnlockUser:97 com.android.server.SystemServiceManager.unlockUser:182 com.android.server.am.ActivityManagerService$MainHandler.handleMessage:2060 
02-03 16:34:14.100  1497  1545 I ActivityManager: Start proc 3342:org.cyanogenmod.weatherservice/u0a29 for service org.cyanogenmod.weatherservice/.WeatherManagerService
02-03 16:34:14.100  1497  1545 I ActivityManager: Loading recents for user 0 into memory.
02-03 16:34:14.118  1497  1545 I ActivityManager: Start proc 3358:com.quicinc.cne.CNEService/1000 for added application com.quicinc.cne.CNEService
02-03 16:34:14.129  1497  1545 I ActivityManager: Start proc 3370:org.omnirom.omniswitch/u0a95 for added application org.omnirom.omniswitch
02-03 16:34:14.147  1497  1545 I ActivityManager: Start proc 3392:com.qualcomm.services.location/1000 for added application com.qualcomm.services.location
02-03 16:34:14.158  1497  1545 I ActivityManager: Start proc 3410:com.android.nfc/1027 for added application com.android.nfc
02-03 16:34:14.169  1497  1545 I ActivityManager: Start proc 3428:com.cyanogenmod.settings.device/1000 for added application com.cyanogenmod.settings.device
02-03 16:34:14.171  1497  1545 D ActivityManager: Sending BOOT_COMPLETE user #0
02-03 16:34:14.190  1497  1497 D ConditionProviders.SCP: onReceive android.intent.action.TIME_SET
02-03 16:34:14.192  1497  1497 D ConditionProviders.SCP: notifyCondition condition://android/schedule?days=6.7&start=23.30&end=10.0&exitAtAlarm=false STATE_FALSE reason=!meetsSchedule
02-03 16:34:14.192  1497  1497 D ConditionProviders.SCP: notifyCondition condition://android/schedule?days=1.2.3.4.5&start=22.0&end=7.0&exitAtAlarm=false STATE_FALSE reason=!meetsSchedule
02-03 16:34:14.193  1497  1497 D ConditionProviders.SCP: Scheduling evaluate for Fri Feb 03 22:00:00 GMT-02:00 2017 (1486166400000), in +5h25m45s810ms, now=Fri Feb 03 16:34:14 GMT-02:00 2017 (1486146854190)
02-03 16:34:14.195  1497  3414 I PackageManager: Result set changed, dropping preferred activity for Intent { act=android.intent.action.MAIN cat=[android.intent.category.HOME] } type null
02-03 16:34:14.217  1497  1543 I ActivityManager: Start proc 3462:com.android.smspush/u0a55 for service com.android.smspush/.WapPushManager
02-03 16:34:14.223  1497  2327 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10000100 cmp=android/com.android.internal.app.ResolverActivity} from uid 0 on display 0
02-03 16:34:14.442  1497  3467 I ActivityManager: Start proc 3538:system:ui/1000 for activity android/com.android.internal.app.ResolverActivity
02-03 16:34:14.469  3358  3358 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.sendBroadcast:877 android.content.ContextWrapper.sendBroadcast:421 com.quicinc.cne.CNEService.CNEServiceApp.broadcastCNEStarted:102 com.quicinc.cne.CNEService.CNEServiceApp.startCne:114 com.quicinc.cne.CNEService.CNEServiceApp.onCreate:93 
02-03 16:34:14.473  1497  2058 I ActivityManager: Start proc 3558:com.android.providers.calendar/u0a3 for content provider com.android.providers.calendar/.CalendarProvider2
02-03 16:34:14.490  1497  1553 D BluetoothManagerService: Message: 20
02-03 16:34:14.490  1497  1553 D BluetoothManagerService: Added callback: android.bluetooth.IBluetoothManagerCallback$Stub$Proxy@a3476bd:true
02-03 16:34:14.493  1497  1544 I ActivityManager: Start proc 3568:com.android.printspooler/u0a48 for service com.android.printspooler/.model.PrintSpoolerService
02-03 16:34:14.538  1497  2408 I ActivityManager: Start proc 3596:com.android.keychain/1000 for service com.android.keychain/.KeyChainService
02-03 16:34:14.642  1497  3487 I ActivityManager: Start proc 3633:android.process.media/u0a7 for broadcast com.android.providers.downloads/.DownloadReceiver
--------- beginning of main
02-03 16:34:14.734  2283  2283 I art     : Explicit concurrent mark sweep GC freed 1147(59KB) AllocSpace objects, 0(0B) LOS objects, 34% free, 970KB/1482KB, paused 211us total 17.416ms
02-03 16:34:14.736  3410  3672 D NfcNciHal: nfc_open: enter; name=nci
02-03 16:34:14.736  3410  3672 D NfcNciHal: HaiInitializeLibrary: enter
02-03 16:34:14.736  3410  3672 E NfcNciHal: HaiInitializeLibrary: ver=NFCDROID-AOSP_N_00.01 nfa=NFA_PI_1.03.66+
02-03 16:34:14.736  3410  3672 D NfcNciHal: bool CNfcConfig::readConfig(const char *, bool) Opened base config /etc/libnfc-brcm.conf
02-03 16:34:14.739  3410  3672 D NfcNciHal: const CNfcParam *CNfcConfig::find(const char *) const found APPL_TRACE_LEVEL=(0x1)
02-03 16:34:14.739  3410  3672 I USERIAL_LINUX: USERIAL_Init
02-03 16:34:14.739  3410  3672 I NfcNciHal: HAL_NfcInitialize (): NFC_HAL_TASK id=0
02-03 16:34:14.739  3410  3679 I NfcNciHal: NFC_HAL_TASK started
02-03 16:34:14.739  3410  3679 I USERIAL_LINUX: USERIAL_Open(): enter
02-03 16:34:14.739  3410  3679 I USERIAL_LINUX: USERIAL_Open() device: /dev/bcm2079x-i2c port=5, uart_port=0 WAKE_DELAY(20) WRITE_DELAY(20) POWER_ON_DELAY(0) PRE_POWER_OFF_DELAY(10) POST_POWER_OFF_DELAY(0)
02-03 16:34:14.750  3410  3679 I USERIAL_LINUX: USERIAL_Open(): exit
02-03 16:34:14.784  1497  1497 I BrokerableCMSystemService: Implementation service connected
02-03 16:34:14.792  1497  1544 W LocationProviderProxy-network: Odd, no component found for service com.android.location.service.v3.NetworkLocationProvider
02-03 16:34:14.793  1497  1544 W GeocoderProxy: Odd, no component found for service com.android.location.service.GeocodeProvider
02-03 16:34:14.816  1497  1544 W ProcessCpuTracker: Skipping unknown process pid 3704
02-03 16:34:14.816  1497  1544 W ProcessCpuTracker: Skipping unknown process pid 3710
02-03 16:34:15.490  3358  3486 E QCNEJ   : |CORE| Feature WQE is not enabled
02-03 16:34:15.494   468   468 E Parcel  : Reading a NULL string not supported here.
02-03 16:34:15.494   468   468 E Parcel  : Reading a NULL string not supported here.
02-03 16:34:15.496   468   468 E Parcel  : Reading a NULL string not supported here.
02-03 16:34:15.742  1497  1546 E NetdConnector: NDC Command {24 bandwidth addniceapps 10007} took too long (1098ms)
02-03 16:34:15.778  3633  3633 W System  : ClassLoader referenced unknown path: /system/priv-app/DownloadProvider/lib/arm
02-03 16:34:15.782  3558  3558 I CalendarProvider2: Sending notification intent: Intent { act=android.intent.action.PROVIDER_CHANGED dat=content://com.android.calendar flg=0x20000000 }
02-03 16:34:15.782  3558  3558 W ContentResolver: Failed to get type for: content://com.android.calendar (Unknown URL content://com.android.calendar)
02-03 16:34:15.806   437   437 D NuPlayerDriver: stop(0xb5e2b140)
02-03 16:34:15.806   437   437 D NuPlayerDriver: notifyListener_l(0xb5e2b140), (8, 0, 0), loop setting(0, 0)
02-03 16:34:15.808  2091  2119 W MessageQueue: Handler (android.media.MediaPlayer$EventHandler) {3623688} sending message to a Handler on a dead thread
02-03 16:34:15.808  2091  2119 W MessageQueue: java.lang.IllegalStateException: Handler (android.media.MediaPlayer$EventHandler) {3623688} sending message to a Handler on a dead thread
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.os.MessageQueue.enqueueMessage(MessageQueue.java:543)
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.os.Handler.enqueueMessage(Handler.java:643)
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.os.Handler.sendMessageAtTime(Handler.java:612)
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.os.Handler.sendMessageDelayed(Handler.java:582)
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.os.Handler.sendMessage(Handler.java:519)
02-03 16:34:15.808  2091  2119 W MessageQueue: 	at android.media.MediaPlayer.postEventFromNative(MediaPlayer.java:3060)
02-03 16:34:15.809   437  2180 D NuPlayerDriver: reset(0xb5e2b140) at state 8
02-03 16:34:15.810  3633  3633 W System  : ClassLoader referenced unknown path: /system/priv-app/MediaProvider/lib/arm
02-03 16:34:15.812  3633  3633 D ApplicationLoaders: ignored Vulkan layer search path /system/priv-app/MediaProvider/lib/arm:/system/priv-app/MediaProvider/MediaProvider.apk!/lib/armeabi-v7a:/system/lib:/vendor/lib for namespace 0xb6d06090
02-03 16:34:15.817   437  3078 W AMessage: failed to post message as target looper for handler 0 is gone.
02-03 16:34:15.819   437  3078 D NuPlayerDriver: notifyResetComplete(0xb5e2b140)
02-03 16:34:15.936  2085  2085 I LatinIME: Timeout waiting for dictionary load
02-03 16:34:16.088  3633  3633 D MediaScannerReceiver: action: android.intent.action.MEDIA_MOUNTED path: /storage/emulated/0
02-03 16:34:16.139  1497  3467 I ActivityManager: Start proc 3725:com.estrongs.android.pop/u0a69 for broadcast com.estrongs.android.pop/.EnableOEMConfig
02-03 16:34:16.280  3725  3725 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:16.346  3725  3725 I MultiDex: VM with version 2.1.0 has multidex support
02-03 16:34:16.346  3725  3725 I MultiDex: install
02-03 16:34:16.346  3725  3725 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:16.346  3725  3725 I MultiDex: install
02-03 16:34:16.346  3725  3725 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:16.387  2268  2268 W System  : ClassLoader referenced unknown path: /system/app/Stk/lib/arm
02-03 16:34:16.388  2268  2268 D ApplicationLoaders: ignored Vulkan layer search path /system/app/Stk/lib/arm:/system/lib:/vendor/lib for namespace 0xb6d060d0
02-03 16:34:16.416  2091  2091 D PhoneStatusBar: disable: < expand ICONS alerts SYSTEM_INFO back HOME RECENT clock SEARCH quick_settings >
02-03 16:34:16.439  2091  2091 D PhoneStatusBar: disable: < expand icons* alerts system_info* back HOME RECENT clock SEARCH quick_settings >
02-03 16:34:16.504  2091  2091 D PhoneStatusBar: disable: < expand icons alerts system_info back home* recent* clock search* quick_settings >
02-03 16:34:16.518  2091  2091 W FingerprintManager: isFingerprintHardwareDetected(): Service not connected!
02-03 16:34:16.521  3725  3725 W System  : ClassLoader referenced unknown path: 
02-03 16:34:16.522  3725  3725 D ApplicationLoaders: ignored Vulkan layer search path /data/app-lib/com.estrongs.android.pop-1 for namespace 0xb2ef6090
02-03 16:34:16.596  1497  2131 I ActivityManager: Setting hasTopUi=false for pid=2091
02-03 16:34:16.707  1497  2328 I ActivityManager: Start proc 3754:com.estrongs.android.pop:local/u0a69 for service com.estrongs.android.pop/com.android.apps.pros.LocalCService
02-03 16:34:16.717  3725  3725 I internationalization: 屏保 SDK V3.3 - 2016.11.22 - Trigger广告入口
02-03 16:34:16.756  3754  3754 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:16.776  3754  3754 I MultiDex: VM with version 2.1.0 has multidex support
02-03 16:34:16.776  3754  3754 I MultiDex: install
02-03 16:34:16.776  3754  3754 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:16.776  3754  3754 I MultiDex: install
02-03 16:34:16.776  3754  3754 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:16.814  1497  2131 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:16.814  3725  3804 I AppsFlyer_3.2: AsendTrackingWithEvent from activity: com.estrongs.android.pop.FexApplication
02-03 16:34:16.820  1497  3488 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:16.823  1497  3490 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:16.831  3725  3808 W ResourceType: No package identifier when getting value for resource number 0x00000000
02-03 16:34:16.836  1497  3487 I ActivityManager: Start proc 3810:com.whatsapp/u0a86 for broadcast com.whatsapp/.ExternalMediaManager$ExternalMediaStateReceiver
02-03 16:34:16.841  3725  3804 E ActivityThread: Failed to find provider info for com.facebook.katana.provider.AttributionIdProvider
02-03 16:34:16.864  3725  3804 I AppsFlyer_3.2: com.google.android.gms.common.GooglePlayServicesNotAvailableException
02-03 16:34:16.870  3725  3804 I System.out: AppsFlyerLib.sendTrackingWithEvent
02-03 16:34:16.880  1497  1553 D BluetoothManagerService: Message: 20
02-03 16:34:16.880  1497  1553 D BluetoothManagerService: Added callback: android.bluetooth.IBluetoothManagerCallback$Stub$Proxy@147bdbd:true
02-03 16:34:16.881  1497  3487 D BluetoothManagerService: checkIfCallerIsForegroundUser: valid=true callingUser=0 parentUser=-10000 foregroundUser=0
02-03 16:34:16.882  3725  3804 D NetworkSecurityConfig: No Network Security Config specified, using platform default
02-03 16:34:16.883  3725  3804 W System  : ClassLoader referenced unknown path: /system/framework/tcmclient.jar
02-03 16:34:16.890  3725  3804 I AppsFlyer_3.2-146856814: failed to send requeset to server. Unable to resolve host "t.appsflyer.com": No address associated with hostname
02-03 16:34:16.890  3725  3804 E AppsFlyer_3.2-146856814: Unable to resolve host "t.appsflyer.com": No address associated with hostname
02-03 16:34:16.892  3725  3804 I AppsFlyer_3.2: reached cache limit, not caching request
02-03 16:34:16.920  1497  3482 I ActivityManager: Start proc 3834:com.google.android.gms/u0a71 for service com.google.android.gms/org.microg.gms.ads.AdvertisingIdService
02-03 16:34:16.923  3810  3810 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:17.000  3810  3810 D AppShell: Skipping LinearAlloc fixes
02-03 16:34:17.000  3810  3810 D AppShell: Skipping MultiDex install
02-03 16:34:17.095  3810  3810 I WhatsApp: LL_I D [1:main]LoggedFlag.java:26 message_handler/logged_flag/must_reconnect initialize to true
02-03 16:34:17.097  3810  3810 I WhatsApp: LL_I D [1:main]LoggedFlag.java:26 message_handler/logged_flag/must_ignore_network_once initialize to false
02-03 16:34:17.097  3810  3810 I WhatsApp: LL_I D [1:main]LoggedFlag.java:26 message_handler/logged_flag/disconnected initialize to true
02-03 16:34:17.098  3810  3810 I WhatsApp: LL_I D [1:main]MessageHandler.java:177 xmpp/handler/create
02-03 16:34:17.113  3810  3810 D ActivityThread: Loading provider com.whatsapp.provider.contact: com.whatsapp.contact.ContactProvider
02-03 16:34:17.122  3810  3810 I WhatsApp: LL_I D [1:main]ContactsSyncAdapter.java:109 ContactsSyncAdapter/created
02-03 16:34:17.153  3810  3810 D Event   : No subscribers registered for event class com.whatsapp.g.m
02-03 16:34:17.153  3810  3810 D Event   : No subscribers registered for event class b.a.a.g
02-03 16:34:17.168  3810  3861 I WhatsAppJni: EnsureThreadAttached: attached current thread to JVM
02-03 16:34:17.174  3810  3862 I WhatsAppJni: EnsureThreadAttached: attached current thread to JVM
02-03 16:34:17.206  3410  3679 E NfcNciHal: NVM patch version is 3.78
02-03 16:34:17.344   422   863 D audio_hw_primary: out_standby: enter: stream (0xb6271500) usecase(1: low-latency-playback)
02-03 16:34:17.427   422   863 D hardware_info: hw_info_append_hw_type : device_name = speaker
02-03 16:34:17.568  1497  3487 I ActivityManager: Start proc 3895:me.bluemail.mail/u0a81 for broadcast me.bluemail.mail/com.trtf.blue.service.StorageReceiver
02-03 16:34:17.620  3810  3859 W GooglePlayServicesUtil: Google Play Store is neither installed nor updating.
02-03 16:34:17.623  3810  3891 W GooglePlayServicesUtil: Google Play Store is neither installed nor updating.
02-03 16:34:17.624  3810  3880 W GooglePlayServicesUtil: Google Play Store is neither installed nor updating.
02-03 16:34:17.648  3895  3895 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:17.750  3895  3895 I MultiDex: VM with version 2.1.0 has multidex support
02-03 16:34:17.750  3895  3895 I MultiDex: install
02-03 16:34:17.750  3895  3895 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:17.756  3895  3895 D EmailContent: init for me.bluemail.mail.provider
02-03 16:34:17.801  3895  3925 D ActivityThread: Loading provider me.bluemail.mail.provider;me.bluemail.mail.notifier: com.android.emaileas.provider.EmailProvider
02-03 16:34:17.803  3895  3895 W Exchange: No preference migrator found, not migrating preferences
02-03 16:34:17.865  3895  3925 D Exchange: Fixing parent keys
02-03 16:34:17.870  1497  2131 W ActivityManager: Unable to start service Intent { cmp=me.bluemail.mail/com.android.emaileas.service.AttachmentService } U=0: not found
02-03 16:34:17.874  1497  1542 W ActivityManager: Unable to start service Intent { cmp=me.bluemail.mail/com.android.emaileas.service.AttachmentService } U=0: not found
02-03 16:34:17.878  3895  3926 D Exchange: reconcileAccountsInternal
02-03 16:34:17.885  3895  3935 I blue    : Loading preferences from DB into SharedPreferencesDbStore
02-03 16:34:17.889  3895  3926 D Exchange: Enabling EAS authenticator
02-03 16:34:17.898  3895  3925 D Exchange: reconcileAccountsInternal
02-03 16:34:17.906  3895  3895 E System  : Ignoring attempt to set property "java.net.preferIPv6Addresses" to value "false".
02-03 16:34:17.910  3895  3925 D Exchange: Enabling EAS authenticator
02-03 16:34:17.916  3895  3895 W GooglePlayServicesUtil: Google Play Store is missing.
02-03 16:34:17.991  3895  3935 I blue    : BluePreferences load took 106ms on thread preferences_loader
02-03 16:34:18.080  1497  2327 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.117  3410  3675 I BrcmNfcNfa: GKI TASK_DEAD received. exit thread 3...
02-03 16:34:18.132  1497  3482 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.175  1497  3491 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.258  1497  3491 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.263  1497  1543 I PackageManager: Adding preferred activity com.teslacoilsw.launcher/.NovaLauncher for user 0:
02-03 16:34:18.264  1497  3487 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x13000100 cmp=com.teslacoilsw.launcher/.NovaLauncher} from uid 0 on display 0
02-03 16:34:18.310  1497  3490 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.337  1497  3467 I ActivityManager: Start proc 3962:com.teslacoilsw.launcher/u0a75 for activity com.teslacoilsw.launcher/.NovaLauncher
02-03 16:34:18.422  1497  2131 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.449  3962  3962 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:18.500  1497  3414 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.515  3962  3962 D FirebaseApp: com.google.firebase.auth.FirebaseAuth is not linked. Skipping initialization.
02-03 16:34:18.534  3895  3935 W art     : Long monitor contention with owner AsyncTask #2 (3926) at java.lang.String android.icu.util.ULocale.createTagString(java.lang.String, java.lang.String, java.lang.String, java.lang.String)(ULocale.java:2712) waiters=0 in java.lang.String[] hxl.aCj() for 534ms
02-03 16:34:18.537  3962  3962 D FirebaseApp: com.google.firebase.crash.FirebaseCrash is not linked. Skipping initialization.
02-03 16:34:18.543  3962  3962 I FA      : App measurement is starting up, version: 9877
02-03 16:34:18.543  3962  3962 I FA      : To enable debug logging run: adb shell setprop log.tag.FA VERBOSE
02-03 16:34:18.547  3962  3962 I FA      : To enable faster debug mode event logging run:
02-03 16:34:18.547  3962  3962 I FA      :   adb shell setprop firebase.analytics.debug-mode com.teslacoilsw.launcher
02-03 16:34:18.552  1497  3412 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.567   416   552 I ThermalEngine: Sensor:tsens_tz_sensor4:60000 mC
02-03 16:34:18.603  3895  3895 D BlueNotifier: Registered and ready to handle exceptions.
02-03 16:34:18.619  1497  3495 W BackupManagerService: dataChanged but no participant pkg='com.teslacoilsw.launcher' uid=10075
02-03 16:34:18.631   416   552 I ThermalEngine: Sensor:tsens_tz_sensor4:60000 mC
02-03 16:34:18.670  1497  1542 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.695   416   552 I ThermalEngine: Sensor:tsens_tz_sensor4:60000 mC
02-03 16:34:18.712  3895  3895 I blue    : Registered: unmount receiver
02-03 16:34:18.713  3895  3895 I blue    : Registered: shutdown receiver
02-03 16:34:18.726  1497  3488 I ActivityManager: Start proc 3993:.esfm/u0a69 for service com.estrongs.android.pop/com.estrongs.android.scanner.service.FileMonitorService
02-03 16:34:18.751  1497  3491 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.754  1497  1543 W BackupManagerService: dataChanged but no participant pkg='com.teslacoilsw.launcher' uid=10075
02-03 16:34:18.760   416   552 I ThermalEngine: Sensor:tsens_tz_sensor4:60000 mC
02-03 16:34:18.769  3895  3895 V blue    : Registering content resolver notifier
02-03 16:34:18.784  3993  3993 I art     : Starting a blocking GC AddRemoveAppImageSpace
02-03 16:34:18.792  3962  3962 W Settings: Setting always_finish_activities has moved from android.provider.Settings.System to android.provider.Settings.Global, returning read-only value.
02-03 16:34:18.799  3993  3993 I MultiDex: VM with version 2.1.0 has multidex support
02-03 16:34:18.799  3993  3993 I MultiDex: install
02-03 16:34:18.802  3993  3993 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:18.802  3993  3993 I MultiDex: install
02-03 16:34:18.802  3993  3993 I MultiDex: VM has multidex support, MultiDex support library is disabled.
02-03 16:34:18.808  1497  3414 W SettingsProvider: You shouldn't keep your settings in the secure settings. This will soon become an error.
02-03 16:34:18.816  3895  3895 I blue    : storage path "/storage/emulated/0" mounted readOnly=true
02-03 16:34:18.819  3895  3895 D Exchange: Cursor with 0 accounts returned
02-03 16:34:18.824   416   552 I ThermalEngine: Sensor:tsens_tz_sensor4:60000 mC
02-03 16:34:18.827  1497  3488 I ActivityManager: Start proc 4023:com.android.calendar/u0a99 for broadcast com.android.calendar/.widget.CalendarAppWidgetService$CalendarFactory
02-03 16:34:18.840  3725  3929 W System.err: java.lang.InterruptedException
02-03 16:34:18.840  3725  3929 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2010)
02-03 16:34:18.840  3725  3929 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
02-03 16:34:18.840  3725  3929 W System.err: 	at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:413)
02-03 16:34:18.840  3725  3929 W System.err: 	at com.estrongs.android.scanner.al.run(Unknown Source)
02-03 16:34:18.840  3725  3929 W System.err: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1133)
02-03 16:34:18.840  3725  3929 W System.err: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:607)
02-03 16:34:18.840  3725  3929 W System.err: 	at java.lang.Thread.run(Thread.java:761)
02-03 16:34:18.841  3725  3953 W System.err: java.lang.InterruptedException
02-03 16:34:18.841  3725  3953 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2010)
02-03 16:34:18.841  3725  3953 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
02-03 16:34:18.841  3725  3953 W System.err: 	at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:413)
02-03 16:34:18.841  3725  3953 W System.err: 	at com.estrongs.android.scanner.al.run(Unknown Source)
02-03 16:34:18.841  3725  3953 W System.err: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1133)
02-03 16:34:18.841  3725  3953 W System.err: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:607)
02-03 16:34:18.841  3725  3953 W System.err: 	at java.lang.Thread.run(Thread.java:761)
02-03 16:34:18.841  3725  3957 W System.err: java.lang.InterruptedException
02-03 16:34:18.841  3725  3957 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2010)
02-03 16:34:18.841  3725  3957 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
02-03 16:34:18.841  3725  3957 W System.err: 	at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:413)
02-03 16:34:18.841  3725  3957 W System.err: 	at com.estrongs.android.scanner.al.run(Unknown Source)
02-03 16:34:18.841  3725  3957 W System.err: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1133)
02-03 16:34:18.841  3725  3957 W System.err: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:607)
02-03 16:34:18.842  3725  3957 W System.err: 	at java.lang.Thread.run(Thread.java:761)
02-03 16:34:18.842  3725  3950 W System.err: java.lang.InterruptedException
02-03 16:34:18.842  3725  3950 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2010)
02-03 16:34:18.842  3725  3950 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
02-03 16:34:18.842  3725  3950 W System.err: 	at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:413)
02-03 16:34:18.842  3725  3950 W System.err: 	at com.estrongs.android.scanner.al.run(Unknown Source)
02-03 16:34:18.842  3725  3950 W System.err: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1133)
02-03 16:34:18.842  3725  3950 W System.err: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:607)
02-03 16:34:18.842  3725  3950 W System.err: 	at java.lang.Thread.run(Thread.java:761)
02-03 16:34:18.842  3725  3952 W System.err: java.lang.InterruptedException
02-03 16:34:18.843  3725  3952 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2010)
02-03 16:34:18.843  3725  3952 W System.err: 	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:2044)
02-03 16:34:18.843  3725  3952 W System.err: 	at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:413)
02-03 16:34:18.843  3725  3952 W System.err: 	at com.estrongs.android.scanner.al.run(Unknown Source)
